Fecha registrada,Latitud Aproximada,Longitud Aproximada,Nombre del Encuestador o Encuestadora,Tipo de negocio,¿El negocio tiene reja para entrar? (¿los consumidores pueden entrar a la tienda para escoger y comprar los productos?),Nombre del negocio,Campus,Año de apertura del negocio,¿Cuántas personas trabajaron para este negocio (con o sin paga) durante el mes anterior?,¿Cuántas personas trabajaron con un salario fijo durante el último mes?,"En tres meses, ¿esperas que el número total de trabajadores del negocio aumente, disminuya o permanezca igual?","Durante el último mes, ¿tuviste más, menos, o el mismo número de clientes en tu negocio?","¿Esperas que en tres meses tengas más, menos o el mismo número de clientes en tu negocio?","¿Tus ventas actuales están mejor, peor o igual en comparación con hace un mes?",¿Por qué piensas que las ventas incrementaron/disminuyeron/permanecieron igual? (opcional),"¿Esperas que las ventas de tu negocio en tres meses sean mayores, menores o iguales?","¿Durante el último mes tu nivel de inventario aumentó, disminuyó o permaneció igual?","¿Esperas que dentro de tres meses el nivel de inventario incremente, disminuya o permanezca igual?","Actualmente, ¿sientes que tu nivel de inventario es demasiado grande, muy poco o está en su nivel correcto?","En promedio, ¿el precio de venta de los productos que vende este establecimiento aumentó, bajó o permaneció igual a hace un mes?","¿Dentro de tres meses, esperas que los precios de los productos que vendes aumenten, disminuyan o permanezcan igual?",Qué tanto impacta a tu negocio: - El crimen,Qué tanto impacta a tu negocio: - La falta de crédito,Qué tanto impacta a tu negocio: - El incremento en el precio de los bienes,Qué tanto impacta a tu negocio: - La competencia,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Bancos,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Proveedores,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Familia,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Gobierno,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Ahorros populares (tandas),¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? - Crédito privado,¿De cuáles de las siguientes opciones recibiste crédito para operar tu negocio? Otro (OPCIONAL),¿Cuál es la razón principal por la que tu negocio no tiene un crédito bancario?,"Asume que tienes los medios para hacer crecer tu negocio, ¿quisieras que tu negocio creciera? (por ejemplo, con más empleados, más productos, un local más grande)",¿Cuál es la razón principal por la que no quieres que tu negocio crezca?,¿Cuál sería el salario mensual más bajo que estaría dispuesto a aceptar para cerrar el negocio y,Horario de apertura,Horario de cierre,Sexo del dueño o dueña,¿El local de su negocio es rentado o propio?,Educación del dueño,Edad del dueño o dueña
09/11/2024 21:03,19.4203,-99.1193,David Gutiérrez M,Miscelanea o Tienda de Abarrotes,No,Mini súper La Concha,Ciudad de México,2007,2,1,Permanezca igual,Igual,Más,Igual,"Hacen los mismos pedidos y la tiendita es algo de por aquí, entonces tengo casi los mismos clientes. ",Iguales,Disminuyó,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Poco,Moderado,Algo,Poco,No,Sí,Sí,No,No,No,,Los requerimientos de garantía son muy altos,No,Porque está satisfecho con su negocio,11000,08:00 a. m.,09:00 p. m.,Hombre,Propio,Secundaria,De 51 a 60
09/11/2024 21:40,19.4203,-99.1193,David Gutiérrez M,Miscelanea o Tienda de Abarrotes,No,Abarrotes Ximena,Ciudad de México,2004,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Igual,Más,Igual,,Mayores,Aumentó,Disminuya,Demsiado grande,Permaneció igual,Aumenten,Moderado,Moderado,Algo,Poco,No,No,Sí,No,Sí,No,,Los procedimientos para aplicar son complicados,Sí,,15000,08:00 a. m.,11:00 p. m.,Hombre,Propio,Secundaria,De 41 a 50
09/11/2024 21:52,19.4038,-99.0892,Diego Daniel Pérez Trejo,Miscelanea o Tienda de Abarrotes,No,Mini súper las Chabelas ,Ciudad de México,2021,4,2,Permanezca igual,Igual,Más,Igual,,Mayores,Aumentó,Incremente,Demsiado grande,Permaneció igual,Aumenten,Moderado,Algo,Poco,Moderado,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,"35,000",09:00 a. m.,09:00 p. m.,Hombre,Propio,Preparatoria,De 41 a 50
09/11/2024 22:03,19.4038,-99.0892,Diego Daniel Pérez Trejo,Miscelanea o Tienda de Abarrotes,No,Abarrotes evita ,Ciudad de México,1994,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Igual,El mismo número de clientes,Igual,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Nada,Nada,Sí,No,No,No,No,No,,No necesito un crédito,Sí,,"40,000",07:00 a. m.,11:00 p. m.,Hombre,Propio,Secundaria,De 51 a 60
09/11/2024 22:11,,,D,Miscelanea o Tienda de Abarrotes,Sí,h,Estado de México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2024 22:12,19.4038,-99.0892,Diego Daniel Pérez Trejo,Miscelanea o Tienda de Abarrotes,Sí,Miscelánea don pancho,Ciudad de México,2004,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Más,Menos,Mejor,Por la época del año,Menores,Aumentó,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Moderado,Nada,Moderado,Moderado,Sí,No,No,No,No,No,,No necesito un crédito,Sí,,"35,000",08:00 a. m.,10:00 p. m.,Mujer,Propio,Preparatoria,De 41 a 50
09/11/2024 22:25,19.4038,-99.0892,Diego Daniel Pérez Trejo,Miscelanea o Tienda de Abarrotes,Sí,Tienda doña Mary ,Ciudad de México,1995,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Igual,El mismo número de clientes,Mejor,,Mayores,Aumentó,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Poco,Nada,Poco,Nada,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,"15,000",08:00 a. m.,08:00 p. m.,Mujer,Propio,Universidad y más,Más de 60
09/11/2024 22:33,19.4038,-99.0892,Diego Daniel Pérez Trejo,Panadería,No,La chiquita,Ciudad de México,1987,9,8,Aumente,Igual,Más,Igual,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Moderado,Nada,Poco,Nada,Sí,No,No,No,No,No,,No necesito un crédito,Sí,,"120,000",06:00 a. m.,10:00 p. m.,Hombre,Propio,Universidad y más,Más de 60
09/11/2024 22:40,19.4038,-99.0892,Diego Daniel Pérez Trejo,Miscelanea o Tienda de Abarrotes,No,Papelería Fatima,Ciudad de México,2019,2,1,Permanezca igual,Igual,Más,Mejor,,Mayores,Disminuyó,Incremente,Muy poco,Permaneció igual,Aumenten,Moderado,Nada,Nada,Nada,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,"30,000",09:00 a. m.,09:00 p. m.,Hombre,Rentado,Universidad y más,De 51 a 60
09/11/2024 22:46,19.4038,-99.0892,Diego Daniel Pérez Trejo,Miscelanea o Tienda de Abarrotes,No,Papelería Maxivero,Ciudad de México,1980,5,5,Permanezca igual,Igual,Más,Igual,,Mayores,Permaneció igual,Permanezca igual,Demsiado grande,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Nada,Sí,No,No,No,No,No,,No necesito un crédito,Sí,,"100,000",09:00 a. m.,07:00 p. m.,Mujer,Propio,Universidad y más,Más de 60
09/11/2024 22:57,19.4038,-99.0892,Diego Daniel Pérez Trejo,Cafetería,No,Sueños de café ,Ciudad de México,2019,5,5,Permanezca igual,Más,Más,Mejor,Por la época del año,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Poco,Poco,Nada,No,No,Sí,No,No,Sí,,No necesito un crédito,Sí,,"80,000",09:30 a. m.,10:00 p. m.,Hombre,Rentado,Universidad y más,De 31 a 40
10/11/2024 10:20,,,D,Fondita/Mini Resutaurante,No,Don,Estado de México,1988,3,4,Disminuya,Igual,El mismo número de clientes,Igual,,Iguales,Disminuyó,Permanezca igual,Muy poco,Aumentó,Permanezcan igual,Moderado,Algo,Mucho,Algo,Sí,No,Sí,No,No,Sí,,Las tasas de interés son muy altas,Sí,,,,,,,,
10/11/2024 11:01,19.4354,-99.1427,Megan Montserrat Moreno Jaimes,Cafetería,Sí,Hablemos de café ,Ciudad de México,2010,3,3,Permanezca igual,Igual,El mismo número de clientes,Peor,,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Moderado,Algo,Poco,Sí,No,Sí,No,Sí,No,,Las tasas de interés son muy altas,Sí,,"10,000",09:00 a. m.,11:00 p. m.,Mujer,Propio,Universidad y más,De 31 a 40
10/11/2024 11:19,19.4354,-99.1427,CCM 335 E6 FILIBERTOO LUCIO,Miscelanea o Tienda de Abarrotes,Sí,Abarrotes Majuelos,Ciudad de México,1992,2,0,Permanezca igual,Igual,Más,Igual,,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Algo,Algo,Mucho,Moderado,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,40000,09:00 a. m.,07:00 p. m.,Mujer,Propio,Secundaria,Más de 60
10/11/2024 11:45,19.3479,-99.1235,CCM 335 E3 Krishna Esteban Muñiz Daza,Miscelanea o Tienda de Abarrotes,No,Abarrotes Quetzal,Ciudad de México,2006,3,3,Permanezca igual,Más,El mismo número de clientes,Mejor,Por los dias festivos que pasaron,Iguales,Permaneció igual,Permanezca igual,Muy poco,Permaneció igual,Permanezcan igual,Nada,Nada,Poco,Moderado,No,No,Sí,No,No,No,,Las tasas de interés son muy altas,Sí,,,10:00 a. m.,10:00 p. m.,Hombre,Propio,Preparatoria,De 41 a 50
10/11/2024 11:52,19.3479,-99.1235,CCM 335 E3 Krishna Esteban Muñiz Daza,Miscelanea o Tienda de Abarrotes,No,Abarrotes Supercito,Ciudad de México,2002,4,3,Permanezca igual,Igual,Más,Igual,,Mayores,Permaneció igual,Incremente,Muy poco,Permaneció igual,Permanezcan igual,Poco,Nada,Nada,Mucho,No,No,Sí,No,No,No,,Los procedimientos para aplicar son complicados,Sí,,,08:00 a. m.,10:00 p. m.,Hombre,Propio,Secundaria,De 41 a 50
10/11/2024 12:01,,,David Campos,Panadería,Sí,Sheliss,Estado de México,2023,2,2,Aumente,Más,Más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2024 12:11,19.3479,-99.1235,CCM 335 E3 Krishna Esteban Muñiz Daza,Miscelanea o Tienda de Abarrotes,No,SUPER ALEX,Ciudad de México,2005,4,4,Permanezca igual,Más,Más,Mejor,Por los dias festivos y por los nuevos productos que agregamos,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Nada,Moderado,Moderado,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,,08:00 a. m.,10:00 p. m.,Mujer,Rentado,Preparatoria,De 51 a 60
10/11/2024 12:20,,,J,Miscelanea o Tienda de Abarrotes,Sí,G,Querétaro,2008,1,2,Aumente,Más,Más,Mejor,,Mayores,Aumentó,Incremente,Demsiado grande,Aumentó,Aumenten,Mucho,Moderado,Moderado,Moderado,Sí,Sí,No,No,No,Sí,,Los procedimientos para aplicar son complicados,Sí,,,,,,,,
10/11/2024 12:26,19.3479,-99.1235,CCM 335 E3 Krishna Esteban Muñiz Daza,Cafetería,No,Jacalito Cafe,Ciudad de México,2011,3,3,Permanezca igual,Igual,Más,Igual,,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Poco,Moderado,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,,09:00 a. m.,09:00 p. m.,Mujer,Rentado,Preparatoria,De 41 a 50
10/11/2024 12:33,19.3479,-99.1235,CCM 335 E3 Krishna Esteban Muñiz Daza,Panadería,Sí,Panaderia Linares,Ciudad de México,2006,7,7,Permanezca igual,Más,El mismo número de clientes,Mejor,por la temporada,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Nada,Nada,Moderado,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,,07:00 a. m.,09:30 p. m.,Hombre,Rentado,Universidad y más,De 51 a 60
10/11/2024 12:38,19.3479,-99.1235,CCM 335 E3 Krishna Esteban Muñiz Daza,Cafetería,No,Cafeteria Queen,Ciudad de México,2023,3,3,Permanezca igual,Igual,Más,Igual,,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Nada,Nada,Mucho,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,,11:00 a. m.,09:30 p. m.,Mujer,Rentado,Universidad y más,De 31 a 40
10/11/2024 13:01,,,A,Dulcería,Sí,A,Querétaro,1981,0 - Sólo trabaja el dueño o dueña,1,Aumente,Más,Más,Peor,,,Permaneció igual,Permanezca igual,Demsiado grande,Aumentó,Aumenten,Nada,Nada,Nada,Nada,Sí,Sí,Sí,Sí,Sí,Sí,,,,,,,,,,,
10/11/2024 13:33,19.3573,-99.0925,Valery Susana Mejorada Fuentes,Tortillería,No,"Tortilleria ""El Joven Artemio""",Ciudad de México,2004,7,7,Permanezca igual,Igual,El mismo número de clientes,Igual,Porque ya existe un mercado establecido y están cómodos con el tamaño.,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Algo,Nada,No,No,Sí,No,No,No,,No necesito un crédito,No,Porque está satisfecho con su negocio,"$40,000.00 ",08:30 a. m.,06:00 p. m.,Hombre,Rentado,Universidad y más,Más de 60
10/11/2024 13:43,19.3573,-99.0925,Valery Susana Mejorada Fuentes ,Miscelanea o Tienda de Abarrotes,Sí,Tienda SEDENA,Ciudad de México,1984,3,3,Disminuya,Menos,Más,Igual,Actualización de nueva mercancía en inventario.,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Poco,Nada,Mucho,Mucho,No,Sí,Sí,Sí,Sí,Sí,,Las tasas de interés son muy altas,Sí,,"$30,000.00 ",07:00 a. m.,09:00 p. m.,Hombre,Propio,Preparatoria,De 31 a 40
10/11/2024 13:55,19.3573,-99.0925,Antonio Meneses Cruz ,Miscelanea o Tienda de Abarrotes,No,Ohn yu,Ciudad de México,2008,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Igual,El mismo número de clientes,Igual,,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Moderado,Poco,Moderado,Algo,No,Sí,No,Sí,No,No,,Los procedimientos para aplicar son complicados,Sí,,15000,08:00 a. m.,09:00 p. m.,Hombre,Rentado,Preparatoria,De 41 a 50
10/11/2024 14:03,19.3573,-99.0925,Valery Susana Mejorada Fuentes ,Pollería,No,Bachoco,Ciudad de México,2015,2,2,Permanezca igual,Más,Más,Mejor,"El precio, atención al cliente.",Mayores,Aumentó,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Nada,Nada,No,No,No,No,Sí,Sí,,No necesito un crédito,Sí,,"Ninguno, no está dispuesto a cerrar.",08:00 a. m.,05:00 p. m.,Hombre,Rentado,Preparatoria,De 41 a 50
10/11/2024 14:13,19.3573,-99.0925,Valery Susana Mejorada Fuentes,Cremería,No,Cremería 19,Ciudad de México,2004,1,1,Permanezca igual,Más,Más,Igual,"Temporadas, matriz de cremerías se deshacer.",Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Poco,Poco,Poco,Sí,No,Sí,No,No,No,,No necesito un crédito,Sí,,"$16,000.00 ",08:00 a. m.,07:00 p. m.,Hombre,Rentado,Preparatoria,De 31 a 40
10/11/2024 14:13,19.379,-99.0467,CCM 336 E3 Mario Cabrera Meza,Tortillería,Sí,Tortillería Doctores,Ciudad de México,1995,4,4,Permanezca igual,Igual,El mismo número de clientes,Igual,Se sigue manteniendo las mismas formas de operación y no buscan mejorar su situación,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Permanezcan igual,Mucho,Mucho,Mucho,Mucho,No,Sí,Sí,No,Sí,No,,No necesito un crédito,No,Porque está satisfecho con su negocio,"Sin respuesta, solamente dijo miles",07:00 a. m.,07:00 p. m.,Hombre,Propio,Secundaria,De 51 a 60
10/11/2024 14:16,19.3573,-99.0925,Antonio Meneses Cruz ,Pollería,No,El tabú,Ciudad de México,2016,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Igual,El mismo número de clientes,Igual,,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Poco,Poco,Poco,No,Sí,No,No,Sí,No,,Las tasas de interés son muy altas,Sí,,8000,07:00 a. m.,04:00 p. m.,Mujer,Rentado,Preparatoria,De 41 a 50
10/11/2024 14:18,19.379,-99.0467,CCM 336 E3 Mario Cabrera Meza,Miscelanea o Tienda de Abarrotes,No,Valentín Maldonado,Ciudad de México,2008,0 - Sólo trabaja el dueño o dueña,0,Permanezca igual,Menos,El mismo número de clientes,Igual,No muestra disposición a mejorar sus condiciones,Iguales,Permaneció igual,Permanezca igual,Muy poco,Permaneció igual,Permanezcan igual,Moderado,Algo,Algo,Poco,No,No,Sí,No,No,No,,Los procedimientos para aplicar son complicados,No,Porque está satisfecho con su negocio,"No mencionó cifra, pero dice que mucho dinero",08:00 a. m.,06:30 p. m.,Hombre,Propio,Sin estudios,De 51 a 60
10/11/2024 14:19,19.3276,-99.0713,CCM 335 E2 Rodrigo Zepeda Pérez,Miscelanea o Tienda de Abarrotes,No,Mariela,Ciudad de México,2010,0 - Sólo trabaja el dueño o dueña,0,Aumente,Igual,Más,Peor,No se,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Algo,Algo,Mucho,Moderado,,,Sí,,,,,,Sí,,10000,10:00 a. m.,11:00 p. m.,Mujer,Rentado,Sin estudios,De 51 a 60
10/11/2024 14:21,19.3573,-99.0925,CCM 335 E5 Maximiliano Elizarraras Shchelkunova,Venta de huevos,Sí,Del rancho de la abuela,Ciudad de México,2011,2,0,Permanezca igual,Igual,Más,Igual,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Poco,Mucho,Nada,No,No,No,No,No,No,,No necesito un crédito,Sí,,,12:00 p. m.,08:00 p. m.,Mujer,Rentado,Preparatoria,De 51 a 60
10/11/2024 14:23,19.379,-99.0467,CCM 336 E3 Mario Cabrera Meza,Miscelanea o Tienda de Abarrotes,No,EuroMart,Ciudad de México,2010,2,2,Permanezca igual,Igual,El mismo número de clientes,Igual,El mismo número de clientes a las mismas horas y fechas,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Mucho,Algo,Mucho,Algo,No,No,Sí,No,No,No,,No necesito un crédito,Sí,,N/A,07:00 a. m.,09:00 p. m.,Hombre,Rentado,Preparatoria,De 41 a 50
10/11/2024 14:24,19.3573,-99.0925,Valery Susana Mejorada Fuentes,Verdulería o Frutería,No,Local 7374,Ciudad de México,2017,5,4,Permanezca igual,Más,Más,Peor,Temporada.,Mayores,Aumentó,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Nada,Moderado,No,Sí,No,No,No,No,Autofinazamiento,No necesito un crédito,Sí,,"$60,000.00 ",09:00 a. m.,07:30 p. m.,Hombre,Propio,Preparatoria,De 21 a 30
10/11/2024 14:43,,,A,Verdulería o Frutería,Sí,G,León,1982,10,6,Permanezca igual,Más,Más,Igual,La economía no anda bien ,Mayores,Permaneció igual,Incremente,Muy poco,Permaneció igual,Permanezcan igual,Algo,Nada,Mucho,Algo,No,Sí,No,No,Sí,No,,,,,,,,,,,
10/11/2024 14:48,19.3573,-99.0925,CCM 335 E5 Maximiliano Elizarraras Shchelkunova,Miscelanea o Tienda de Abarrotes,Sí,La Fragata,Ciudad de México,1980,4,4,Permanezca igual,Más,El mismo número de clientes,Mejor,,Iguales,Aumentó,Permanezca igual,Muy poco,Aumentó,Aumenten,Poco,Poco,Mucho,Poco,No,No,Sí,No,No,No,,Las tasas de interés son muy altas,Sí,,,08:30 a. m.,09:30 p. m.,Mujer,Propio,Universidad y más,De 41 a 50
10/11/2024 14:55,19.3573,-99.0925,Valery Susana Mejorada Fuentes,Pescados y Mariscos,No,Marisquería La 18,Ciudad de México,2022,1,1,Aumente,Menos,Más,Mejor,Temporada.,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Poco,Poco,Mucho,Algo,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,"$20,000.00 ",11:00 a. m.,07:00 p. m.,Hombre,Rentado,Secundaria,De 51 a 60
10/11/2024 15:13,,,Diego Hernández Lomas,Carnicería,No,Alan Beef,Toluca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2024 15:17,19.4354,-99.1427,Maria Guadalupe Estrada,Miscelanea o Tienda de Abarrotes,Sí,Cremeria lupita,Ciudad de México,2008,5,3,Permanezca igual,Más,El mismo número de clientes,Igual,,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Moderado,Moderado,Poco,,,Sí,,,,,,No,Porque tendría que hacer trámites muy costosos,,09:00 a. m.,09:30 p. m.,Mujer,Propio,Preparatoria,Más de 60
10/11/2024 15:19,19.2485,-99.0946,CCM 335 E6 Juan José Orgambide Aguilar,Carnicería,Sí,Tierra Dorada,Ciudad de México,2018,3,3,Permanezca igual,Igual,El mismo número de clientes,Igual,,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Mucho,Moderado,Sí,Sí,No,No,No,No,,No necesito un crédito,No,Porque sería muy complicado administrarlo,"40,000",09:00 a. m.,06:00 p. m.,Hombre,Rentado,Universidad y más,De 31 a 40
10/11/2024 15:25,19.3573,-99.0925,CCM 335 E5 Maximiliano Elizarraras Shchelkunova,Dulcería,Sí,Quiero Dulce,Ciudad de México,2022,3,3,Permanezca igual,Más,Más,Mejor,,Mayores,Aumentó,Permanezca igual,Demsiado grande,Aumentó,Aumenten,Nada,Algo,Moderado,Nada,No,No,No,No,No,No,,Las tasas de interés son muy altas,Sí,,,10:00 a. m.,08:00 p. m.,Mujer,Rentado,Universidad y más,De 21 a 30
10/11/2024 15:31,,,prueba,Cafetería,Sí,prueba,Aguascalientes,1981,6,4,Permanezca igual,Más,El mismo número de clientes,Igual,,Mayores,Permaneció igual,Permanezca igual,Muy poco,,,Algo,Algo,Algo,Algo,No,No,No,No,No,No,,No creo que me lo aprobarían,No,Porque tendría que pagar más impuestos,1,,,,,,
10/11/2024 15:32,20.9981,-101.621,Asael Alejandro García García,Miscelanea o Tienda de Abarrotes,No,Abarrotes Flores,León,2016,2,2,Permanezca igual,Menos,Menos,Igual,Porque hay cada vez menos empleos y fábricas cerca de la zona.,Iguales,Aumentó,Incremente,En su nivel correcto,Aumentó,Aumenten,Mucho,Nada,Moderado,Moderado,No,Sí,No,Sí,No,No,,No necesito un crédito,Sí,,"$30,000 pesos mexicanos",09:00 a. m.,11:00 p. m.,Hombre,Rentado,Universidad y más,De 31 a 40
10/11/2024 15:44,19.3573,-99.0925,CCM 335 E5 Maximiliano Elizarraras Shchelkunova,Verdulería o Frutería,No,Huixtongo de coya,Ciudad de México,2022,1,0,Permanezca igual,Igual,Más,Igual,,Mayores,Aumentó,Incremente,Muy poco,Aumentó,Aumenten,Nada,Nada,Algo,Poco,No,No,No,No,No,No,,No necesito un crédito,Sí,,,10:30 a. m.,09:00 p. m.,Mujer,Rentado,Preparatoria,De 31 a 40
10/11/2024 15:48,19.4453,-99.1474,CCM336E2Ari Benett Zedillo López,Miscelanea o Tienda de Abarrotes,Sí,Abarrotes la margarita,Ciudad de México,1980,4,0,Permanezca igual,Igual,El mismo número de clientes,Igual,Siguen trabajando constante ,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Poco,Nada,Sí,No,No,Sí,No,No,,No necesito un crédito,No,Porque sería muy complicado administrarlo,No cerraría el negocio ,07:30 a. m.,09:30 p. m.,Mujer,Propio,Secundaria,Más de 60
10/11/2024 15:51,19.2485,-99.0946,CCM 335 E6 Juan José Orgambide Aguilar,Miscelanea o Tienda de Abarrotes,Sí,Abarrotes 'Leo',Ciudad de México,1988,1,1,Permanezca igual,Más,El mismo número de clientes,Mejor,Reuniones y fiestas.,Iguales,Permaneció igual,Permanezca igual,En su nivel correcto,Permaneció igual,Aumenten,Poco,Poco,Mucho,Mucho,No,Sí,Sí,No,No,No,,No necesito un crédito,Sí,,"25,000",08:00 a. m.,08:00 p. m.,Hombre,Propio,,De 51 a 60
10/11/2024 15:59,19.4453,-99.1474,CCM336E2 Ari Benett Zedillo López,Miscelanea o Tienda de Abarrotes,No,Abarrotes lopez,Ciudad de México,1997,3,1,Permanezca igual,Igual,El mismo número de clientes,Igual,Por constancia ,Iguales,Aumentó,Permanezca igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Moderado,Nada,Moderado,No,No,No,No,No,No,,No necesito un crédito,Sí,,20000,08:00 a. m.,08:30 p. m.,Mujer,Rentado,Preparatoria,De 41 a 50
10/11/2024 16:02,19.3573,-99.0925,Santiago ,Miscelanea o Tienda de Abarrotes,No,Miscelánea Los Amigos ,Santa Fe,2004,1,1,Permanezca igual,Más,Más,Mejor,Por la ubicación que tenemos y horarios mejoraron ventas ,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Poco,Moderado,Moderado,No,Sí,Sí,No,No,No,De mi familia y proveedores ,Las tasas de interés son muy altas,Sí,,20 mil,09:00 a. m.,07:00 p. m.,Hombre,Propio,Secundaria,De 51 a 60
10/11/2024 16:08,19.4453,-99.1474,CCM336E2 Ari Benett Zedillo López,Carnicería,No,Carniceria y tocineria los dos arbolitos,Ciudad de México,1980,3,3,Permanezca igual,Igual,Más,Igual,Lealtad ,Mayores,Permaneció igual,Permanezca igual,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Moderado,Nada,No,Sí,No,No,No,Sí,,No necesito un crédito,Sí,,21000,07:00 a. m.,06:00 p. m.,Hombre,Rentado,Preparatoria,De 51 a 60
10/11/2024 16:16,20.9981,-101.621,Asael Alejandro García García,Miscelanea o Tienda de Abarrotes,No,Abarrotes la familia ,León,2003,6,2,Permanezca igual,Menos,Más,Igual,Por las temporadas.,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Mucho,Nada,Algo,Mucho,Sí,Sí,No,No,Sí,No,,Las tasas de interés son muy altas,Sí,,"$25,000 pesos mexicanos",08:30 a. m.,11:00 p. m.,Hombre,Propio,Preparatoria,De 21 a 30
10/11/2024 16:21,19.536,-99.1441,Oscar Emilio Báez Beltrán,Miscelanea o Tienda de Abarrotes,Sí,"Abarrotes ""El Potrero""",Ciudad de México,1980,1,0,Disminuya,Menos,Menos,Peor,Nuevos negocios similares en la zona,Menores,Disminuyó,Disminuya,Muy poco,Aumentó,Permanezcan igual,Algo,Poco,Algo,Mucho,No,Sí,Sí,No,No,No,,No necesito un crédito,No,Porque está satisfecho con su negocio,"15,000",06:00 a. m.,08:00 p. m.,Hombre,Propio,Sin estudios,Más de 60
10/11/2024 16:27,19.3757,-99.1962,CCM 336 E2 Ana Paula González Lázaro,Verdulería o Frutería,Sí,Mi huertito verde ,Ciudad de México,2001,3,3,Aumente,Más,Más,Igual,Porqué cambia la temporada de fruta y verdura ,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Mucho,Poco,Mucho,Poco,Sí,No,No,Sí,No,No,,No necesito un crédito,Sí,,100 000,08:00 a. m.,04:00 p. m.,Hombre,Propio,Universidad y más,Más de 60
